plotID,Year,Status,pcentCover,rootC_cwm,rootN_cwm,CNratio_cwm,MI_cwm,diameter_cwm,SRL_cwm,RMF_cwm,RD_cwm,RTD_cwm
NOGP_064,2020,NI,39.33333333,420.9930436,10.02538854,24.99762504,49.48466507,0.175739171,304.9677074,0.528329453,16.86799201,0.121569828
ORNL_001,2020,I,0.5,430.0000004,8.900000007,1.077260586,12.04858295,2.84,55.29999996,0.158826687,5.480393758,0.26
ORNL_001,2020,N,65.58333333,464.096985,9.474865674,49.09839526,53.56857228,0.421381668,48.74477457,0.385783627,211.8771577,0.241274969
ORNL_002,2020,N,21.58333333,439.4848534,11.23412893,40.48569747,87.46485582,0.779793218,27.47199627,0.508711524,390.2673594,0.212027564
ORNL_003,2020,I,3.1,430.0000004,8.900000007,1.077260586,12.04858295,2.84,55.29999996,0.158826687,5.480393758,0.26
ORNL_003,2020,N,91.7,445.1354657,13.1230865,73.67927549,41.80764022,0.610769056,44.83216736,0.375300634,183.7030513,0.19974691
ORNL_004,2020,N,30.90833333,419.8587986,13.28014438,24.06590258,44.66914116,0.483306567,49.4812032,0.415889273,177.5708038,0.266727056
ORNL_006,2020,I,5.25,430.0000004,8.900000007,1.077260586,12.04858295,2.84,55.29999996,0.158826687,5.480393758,0.26
ORNL_006,2020,N,77.89166667,421.7871725,10.32650576,28.19110758,49.79538485,0.404747578,55.22283559,0.442268166,120.5252989,0.305052141
ORNL_027,2020,I,15.18333333,448.9840192,11.3217492,22.55120981,47.67541684,0.900205034,89.88116405,0.359305093,141.3728173,0.225039691
ORNL_027,2020,N,110.425,446.7779543,17.16602059,25.48409744,49.41788312,0.534312593,48.27998566,0.479154543,707.4237082,0.200202013
ORNL_046,2020,I,2,NA,NA,NA,40,NA,NA,NA,NA,NA
ORNL_046,2020,N,27.125,417.2687588,10.51599068,36.66443112,75.05052896,0.422442957,40.40141234,0.465897262,189.1078289,0.353883196
ORNL_049,2020,I,0.875,430.0000004,8.900000007,1.077260586,12.04858295,2.84,55.29999996,0.158826687,5.480393758,0.26
ORNL_049,2020,N,52.74166667,424.9491604,10.83149495,30.51417592,44.34083252,0.499968759,42.49792769,0.361493268,141.231812,0.269824619
ORNL_053,2020,N,62.16666667,447.2352864,11.56656914,46.63270591,57.35132255,0.484326364,44.35884378,0.431222773,254.9293404,0.209013662
OSBS_001,2020,N,47.16666667,501.8521854,8.656726786,62.52723659,56.06960167,0.541440178,24.88364306,0.20350962,99.19433515,0.193725577
OSBS_002,2020,N,53.36666666,394.5942347,9.260386601,15.26336859,95.84255279,0.332494745,43.61413202,0.375262236,72.53952061,0.364115354
OSBS_003,2020,N,28.25,381.6527667,5.54723204,16.89004811,37.45257357,0.357182805,21.90075235,0.615973433,135.4914655,0.682011106
OSBS_026,2020,N,74.875,408.0298237,7.399015731,22.51244233,111.5689604,0.281653552,78.4860352,0.342109498,63.10658764,0.3220692
OSBS_027,2020,N,57.25833333,402.1417833,9.372010032,26.29719231,87.58782197,0.323873357,38.48334153,0.439549611,119.8388791,0.426379141
OSBS_029,2020,N,22.375,402.2896007,8.643559171,18.00131019,99.56799975,0.408460945,33.69896073,0.447369271,278.0900447,0.371039017
OSBS_063,2020,N,47.08333333,417.5392097,12.5059732,24.76722916,95.91267664,0.422250797,42.37512365,0.299518503,91.0191809,0.23364612
PUUM_004,2020,I,0.5,NA,NA,NA,NA,NA,NA,0.165,NA,NA
PUUM_004,2020,N,85.04166667,494.6351822,10.67673291,47.62055649,52.42074626,0.476305561,36.04175871,0.168265348,22.74536872,0.135009871
PUUM_006,2020,N,42.65,494.6351822,10.89808226,47.62055649,52.42074626,0.476305561,36.04175871,0.168265348,22.74536872,0.135009871
PUUM_007,2020,N,109.75,494.6351822,10.60294979,47.62055649,52.42074626,0.476305561,36.04175871,0.168265348,22.74536872,0.135009871
PUUM_010,2020,N,97,462.2464857,10.42192761,34.70053546,36.00642298,0.361894533,45.48634961,0.289355979,23.81243849,0.320751207
PUUM_014,2020,N,67.41666667,494.6351822,10.85196781,47.62055649,52.42074626,0.476305561,36.04175871,0.168265348,22.74536872,0.135009871
PUUM_015,2020,N,29.64166667,494.6351822,10.73997558,47.62055649,52.42074626,0.476305561,36.04175871,0.168265348,22.74536872,0.135009871
PUUM_031,2020,I,57,500.5786121,30.74145211,1860.571042,143.4566776,0.177587467,195.0608862,0.088935992,46.20749998,0.184027201
PUUM_031,2020,N,73.95833333,494.6351822,10.63457112,47.62055649,52.42074626,0.476305561,36.04175871,0.168265348,22.74536872,0.135009871
PUUM_034,2020,N,49.13333334,469.6496163,10.27328279,37.65368313,39.7582683,0.388045625,43.32758598,0.26167812,23.56853683,0.278296044
RMNP_002,2020,N,58,490.6004157,8.980129849,103.7190118,27.62092071,0.700210977,41.56168879,0.336293189,58.47479285,0.187880369
RMNP_004,2020,N,127.4166667,475.1037071,7.282140646,67.39229045,13.88116567,0.491400957,50.10442351,0.401435189,68.16235938,0.278724215
RMNP_006,2020,N,63.38333333,472.8065683,12.40888628,70.63214866,13.52255193,0.44583327,54.77754113,0.363725653,60.36964659,0.294310432
RMNP_013,2020,N,48.84166667,434.9195222,9.058618007,59.00318606,44.55148342,0.400923345,71.43854579,0.286185428,65.21272571,0.294235658
RMNP_019,2020,I,0.5,441.6661068,10.57730316,27.88708035,65.33333339,0.33,45.41247889,0.239261473,26.26233303,0.19
RMNP_019,2020,N,68.06666667,447.583535,8.351651282,57.02094014,41.85994708,0.493235797,54.25696917,0.328349838,70.13759154,0.447532115
RMNP_019,2020,NI,1,396.2967877,18.86268555,50.24794662,54.94444438,0.244712065,180.3105703,0.534256431,30.83000002,0.16774805
RMNP_041,2020,I,0.5,395.7017519,8.044205302,32.9916044,100,0.208113008,54.78892975,0.391862314,24.6266766,0.317048328
RMNP_041,2020,N,108.3333333,447.1079381,9.414987753,43.43955793,35.65917049,0.580411646,53.71358722,0.309240607,49.05508393,0.475487878
RMNP_041,2020,NI,4,401.9290153,18.02494864,49.4085369,56.6555555,0.248885233,177.150639,0.527605809,29.82717594,0.174865358
RMNP_043,2020,I,0.5,395.7017519,8.044205302,32.9916044,100,0.208113008,54.78892975,0.391862314,24.6266766,0.317048328
RMNP_043,2020,N,45.5,415.0502028,11.7741522,67.48258796,33.6789894,0.306753899,109.5334165,0.363536634,29.87789313,0.298648999
RMNP_043,2020,NI,3.375,396.2967877,18.86268555,50.24794662,54.94444438,0.244712065,180.3105703,0.534256431,30.83000002,0.16774805
RMNP_044,2020,I,10,402.7405365,8.91866636,24.71593132,49.61238102,0.174690694,266.2894914,0.342295445,13.89260043,0.232603994
RMNP_044,2020,N,118.575,425.7446815,15.25164401,125.9424908,41.37637726,0.272018422,107.1773978,0.351533279,32.42925899,0.289281384
RMNP_044,2020,NI,8.5,428.1023085,14.13193591,45.50775053,64.60718954,0.268278189,162.4662523,0.496699977,25.16699346,0.207939905
SCBI_003,2020,I,11,414.339294,16.17371784,7.099119638,27.79090256,0.211273268,435.4848561,0.269086042,24.39787132,0.303016499
SCBI_003,2020,N,66.45833333,429.8255907,16.73762232,22.08898842,73.45342059,0.578625415,26.28768082,0.417366803,557.6247759,0.210915988
SCBI_004,2020,I,82.475,420.6348684,15.14097923,18.93543578,66.71236145,0.486954342,68.36306688,0.39559888,99.2175579,0.647771643
SCBI_004,2020,N,57.625,435.5557135,17.15162333,26.97958381,55.59514871,0.552737176,56.52430834,0.51222146,800.9644756,0.217068167
SCBI_004,2020,NI,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
SCBI_005,2020,I,57.5,494.4995823,12.128041,22.33291834,44.95658562,0.717668996,120.8581466,0.125330643,34.37944837,0.142559532
SCBI_005,2020,N,12.25,414.7121653,12.44422613,37.05361326,64.08927817,0.406117926,104.5886575,0.431348844,138.1265953,0.310022975
SCBI_006,2020,I,42.53333333,397.7477281,9.323485855,13.54965364,50.73868505,0.297972849,140.9630128,0.461406128,107.8110902,0.246528894
SCBI_006,2020,N,36.51666667,412.1043078,15.01162301,21.25264094,42.77815108,0.367906198,60.57242051,0.507549579,143.8910357,0.346998325
SCBI_008,2020,I,63.79166667,406.6200833,16.96462683,15.7523061,69.42398114,0.310471396,97.077626,0.445757718,174.0790823,0.519247231
SCBI_008,2020,N,61,442.2696141,16.22861591,23.47359771,50.04066862,0.536953046,58.70281625,0.387862774,409.2657289,0.208912707
SCBI_010,2020,I,42.70833333,378.9382027,16.20715642,16.71700534,68.31502984,0.239854495,163.2100016,0.511762037,64.49839576,0.9740045
SCBI_010,2020,N,52.45833333,432.0949847,13.11647239,26.00430241,59.04098962,0.651703491,69.06123934,0.344676973,127.0209132,0.213294918
SCBI_010,2020,NI,0.5,522.3400003,9.606666672,35.6294521,43.36130166,0.193802801,300.8542549,0.169118054,93.38594898,0.372010894
SCBI_045,2020,I,50.5,492.2228929,11.38870194,21.50940687,39.35736773,0.701282949,161.789032,0.107196435,5.714724702,0.14089072
SCBI_045,2020,N,63.93333333,409.8811946,11.03262157,19.81454781,49.36812237,0.388423239,91.17258234,0.352540747,64.83653228,0.301423808
SCBI_047,2020,I,28,433.2180054,13.61727823,23.92422252,67.60582821,0.508239946,58.15594194,0.367304165,46.94595926,0.719558147
SCBI_047,2020,N,57.8,421.1469474,15.30680503,20.09613567,54.7066706,0.62613711,84.01456035,0.328352651,76.91311432,0.222543299
SCBI_067,2020,I,3.833333333,411.6787027,16.14454995,5.781274897,31.69737153,0.174349633,449.0056009,0.273043124,19.90258499,0.386513256
SCBI_067,2020,N,47.525,420.097696,15.34547156,18.03781149,76.60946756,0.755388481,54.50621822,0.268125245,53.78044023,0.196431117
SJER_002,2020,I,71.125,372.2449414,8.560140476,9.532016947,52.33697642,0.205355667,149.6056344,0.427927544,14.25593433,0.26203877
SJER_002,2020,N,18.03333333,421.7380693,25.49365815,10.24150604,77.33864787,0.545933319,15.93765895,0.174920482,23.6398874,0.267870823
SJER_004,2020,I,29.93333333,362.2969181,8.881326007,12.44520721,68.41245566,0.165005787,179.1584592,0.456105389,18.71504986,0.317803531
SJER_004,2020,N,35.625,377.1016252,15.39717329,2.207986253,42.26446571,0.190102322,191.3601187,0.492387757,45.55733792,0.295257841
SJER_047,2020,I,22.5,348.8099429,11.18346171,12.42010561,84.08697261,0.138307708,118.9542158,0.462365112,25.78323851,0.410657518
SJER_047,2020,N,59.91666667,372.8345354,19.88118818,1.578172731,58.93258853,0.265529131,105.129274,0.345588754,57.79799386,0.227154022
SRER_001,2020,I,2.75,NA,NA,NA,NA,NA,NA,NA,80.4,NA
SRER_001,2020,N,40.975,429.4256374,10.65406703,13.39984898,146.2233472,0.398784589,58.63277727,0.154989793,63.01186582,0.278255674
SRER_002,2020,I,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_002,2020,N,35.41666667,372.9663133,8.118106748,8.859798843,70.54512122,0.293820801,135.863329,0.255905239,32.35861776,0.240672585
SRER_003,2020,I,2.1,NA,NA,NA,NA,NA,NA,NA,80.4,NA
SRER_003,2020,N,92.375,392.333454,20.8615195,0.521501825,59.31802904,0.375335252,32.44200629,0.3260259,328.8519949,0.347809559
SRER_004,2020,I,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
SRER_004,2020,N,85.93333333,379.5292215,14.68318188,3.00913978,57.0100864,0.324406404,65.80967631,0.309035687,114.1028147,0.29247058
SRER_005,2020,I,6.333333333,NA,NA,NA,NA,NA,NA,NA,80.4,NA
SRER_005,2020,N,23.625,412.5921969,13.70988236,9.748117285,87.37425437,0.399985869,84.75938019,0.205983825,43.12030848,0.235539106
SRER_006,2020,N,96,388.6391376,16.54589763,1.162633819,46.67831541,0.401908769,28.91862768,0.289540937,155.014304,0.306912859
SRER_043,2020,I,0.5,NA,4.05,NA,6.666666667,NA,NA,NA,NA,NA
SRER_043,2020,N,53.25,428.4228205,13.48304138,0.80918996,26.4340434,0.321380727,45.24800051,0.230972135,156.6077941,0.373624147
SRER_047,2020,I,0.5,NA,4.05,NA,6.666666667,NA,NA,NA,NA,NA
SRER_047,2020,N,7.916666666,379.6123432,6.511349041,0.784986092,44.02038072,0.125345525,169.1954135,0.290506149,12.16345235,0.489767502
SRER_052,2020,I,1,NA,4.05,NA,3.333333334,NA,NA,NA,NA,NA
SRER_052,2020,N,69.98333333,427.966177,13.37520243,0.439235309,26.14717452,0.318576837,49.58617864,0.232108645,219.7873483,0.373865384
TALL_001,2020,N,202.25,461.4619732,9.651025943,47.85359867,58.26751343,0.32899249,117.4721812,0.288800806,76.00085153,0.276907711
TALL_002,2020,N,85.08333333,443.667914,10.31905695,53.05366588,59.29104594,0.427795227,31.39487732,0.487712453,257.9813723,0.26549455
TALL_003,2020,I,1,430.0000004,8.900000007,1.077260586,12.04858295,2.84,55.29999996,0.158826687,5.480393758,0.26
TALL_003,2020,N,157.0083333,436.9795035,11.76800848,47.26607634,95.67817426,0.39211128,56.32271922,0.35673718,97.70487129,0.298800147
TALL_003,2020,NI,3.75,385.0082321,15.077975,20.6399817,22.07052667,0.36,134.9999998,0.209855286,29.08552838,0.08
TALL_004,2020,I,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
TALL_004,2020,N,150.8583333,446.6361299,10.5610072,33.9194949,59.78522206,0.431928781,37.5585204,0.366204592,102.0834309,0.237767457
TALL_006,2020,N,96.225,421.880742,10.31794563,22.04229062,43.43740593,0.417104829,53.79868611,0.466514749,169.5287537,0.303160985
TALL_006,2020,NI,0.5,NA,3.1,NA,NA,NA,NA,0.28,NA,NA
TALL_007,2020,N,88.58333333,424.0732115,10.48198474,21.24319684,46.34290964,0.371330419,64.48837529,0.424036084,140.3938761,0.370577648
TALL_044,2020,N,74.40833333,456.4114558,8.141392491,45.00696869,38.94539526,0.574211917,67.61425887,0.328243605,70.57929564,0.204775362
TALL_051,2020,N,143.875,424.9573124,10.78185226,28.66395638,51.55409866,0.434607606,41.12418352,0.471462017,178.9932201,0.276485501
TALL_051,2020,NI,0.5,385.0082321,15.077975,20.6399817,22.07052667,0.36,134.9999998,0.209855286,29.08552838,0.08
TALL_054,2020,N,77.70833334,421.8112137,10.50641127,25.35158043,66.12174431,0.400956076,68.73523462,0.359952499,64.99867487,0.236261286
TREE_001,2020,I,1,400.1643782,15.65165699,1.593333334,58.00000006,0.152333333,254.1672008,0.348965296,38.76004801,0.225471698
TREE_001,2020,N,103.925,395.5718759,12.27877031,40.88949695,50.20342336,0.340732039,44.70946121,0.493758574,54.40068443,0.89836262
TREE_002,2020,N,198.0416667,445.9880745,9.89062023,31.46204058,42.22302391,0.396550934,62.4443748,0.303190119,55.07168199,0.24977732
TREE_003,2020,N,62.54166666,423.4818024,12.26581749,26.69092793,20.27328027,0.254138021,86.84710842,0.495596702,62.47984782,0.375844879
TREE_004,2020,N,62.21666667,438.4777374,11.83424746,66.67591869,38.0121381,0.401390152,100.589928,0.319540694,72.0354727,0.221325142
TREE_004,2020,NI,0.5,425.1728292,9.361865125,26.13972751,48.14285716,0.170159873,323.5329443,0.520721456,11.9044768,0.107208566
TREE_006,2020,I,5.333333333,401.7447984,16.70214502,12.03559864,57.33200059,0.214882083,157.2442471,0.326319962,61.85461568,0.172290095
TREE_006,2020,N,110.6416667,415.7507226,12.88073725,31.23613818,39.99609106,0.258270531,96.45972883,0.325036071,30.90021054,0.317103757
TREE_006,2020,NI,3.5,427.484512,9.761711569,28.62443341,51.07006804,0.185579521,299.4612551,0.515054313,13.46203831,0.12399113
TREE_014,2020,I,2.25,400.1643782,15.65165699,1.593333334,58.00000006,0.152333333,254.1672008,0.348965296,38.76004801,0.225471698
TREE_014,2020,N,64.3,404.5395784,11.79236777,23.44178856,48.88443281,0.333402118,56.74811753,0.449729967,52.06474661,0.710780144
TREE_041,2020,I,0.5,400.1643782,15.65165699,1.593333334,58.00000006,0.152333333,254.1672008,0.348965296,38.76004801,0.225471698
TREE_041,2020,N,78.20833333,409.9117564,10.95558259,21.13169177,36.68474819,0.351993581,55.7375933,0.474724156,67.38475349,0.505027292
TREE_046,2020,I,1,400.1643782,15.65165699,1.593333334,58.00000006,0.152333333,254.1672008,0.348965296,38.76004801,0.225471698
TREE_046,2020,N,42.88333333,426.0823369,11.58924436,28.00231382,29.53482837,0.274690128,67.93122046,0.539856205,75.10795006,0.432347791
TREE_046,2020,NI,1,441.3546088,12.16079023,43.53266883,68.63333335,0.278097407,155.0311198,0.481051454,22.80740739,0.224686511
TREE_049,2020,I,1.166666667,NA,13.73867,NA,0,NA,NA,NA,NA,NA
TREE_049,2020,N,82.53333333,434.7990165,12.39105631,30.28795665,42.73254628,0.375422839,65.57617856,0.430235069,65.34594775,0.322496653
UNDE_001,2020,N,87.68333333,445.9449432,9.554522523,32.69482147,29.60002435,0.471470803,83.37220154,0.282331078,44.41766789,0.199465047
UNDE_002,2020,N,113.9166667,458.1134368,11.72725881,50.34946761,15.96325827,0.524650748,102.0267107,0.391984224,39.47119326,0.310249868
UNDE_003,2020,N,138.6166667,419.6652808,10.43436395,22.10641223,38.16442453,0.382947041,61.40164243,0.317764582,58.27449045,0.376926634
UNDE_006,2020,I,12.5,450.0000002,9.987999994,39.73877111,52.85200208,0.604042604,69.56533334,0.274020061,39.10293889,0.39
UNDE_006,2020,N,127.225,460.694104,10.34476551,34.23206717,32.19711635,0.552263439,57.51021553,0.239126603,41.53191819,0.177011405
UNDE_008,2020,I,0.5,400.1643782,15.65165699,1.593333334,58.00000006,0.152333333,254.1672008,0.348965296,38.76004801,0.225471698
UNDE_008,2020,N,60.10833333,419.7175642,8.610998593,16.0594218,26.79855604,0.554084526,37.32251182,0.255959946,58.57671063,0.432007928
UNDE_010,2020,I,80,NA,NA,NA,66,NA,NA,NA,NA,NA
UNDE_010,2020,N,91.79166667,407.6175057,10.15969331,16.31828469,20.30183043,0.441952871,38.96167311,0.325313962,62.84365327,0.55644138
UNDE_037,2020,N,92.19166667,453.2482214,9.765463984,31.59589162,29.34157911,0.609525427,55.78591413,0.230054786,35.81200391,0.177826092
UNDE_038,2020,N,83.625,430.6882857,10.47504292,26.46351551,38.06907742,0.433973882,47.64591572,0.322690439,58.87517246,0.392425665
UNDE_043,2020,I,0.5,400.1643782,15.65165699,1.593333334,58.00000006,0.152333333,254.1672008,0.348965296,38.76004801,0.225471698
UNDE_043,2020,N,175.7333333,432.6858566,11.11046483,32.54440828,41.99802132,0.745516364,35.50946563,0.31903436,50.47100819,0.352928365
WOOD_001,2020,I,19.9,382.1953406,14.75488028,7.840886586,57.53414394,0.328810852,98.46982308,0.340013718,47.74406244,0.180996257
WOOD_001,2020,N,29.54166667,404.2447388,13.48835506,12.16699503,47.24940363,0.294999459,108.314556,0.377673076,150.7471811,0.206556677
WOOD_001,2020,NI,47.5,406.2188807,12.37072484,20.96066971,54.22751324,0.195460149,239.3457213,0.555221211,34.41238035,0.172332149
WOOD_002,2020,I,14.3,360.0792323,13.14996191,2.655821039,50.55506992,0.274418971,131.264256,0.275246328,4.480028347,0.138956297
WOOD_002,2020,N,15.925,385.3490012,10.54376974,15.27639089,40.77047619,0.334286345,54.69462245,0.397716962,110.6677824,0.257977156
WOOD_002,2020,NI,45.83333333,401.2593891,13.15802331,19.60551704,55.81962483,0.202080221,217.3172859,0.564248419,40.30180017,0.189372391
WOOD_003,2020,I,11.625,406.1918937,16.08158034,12.44561761,60.24567334,0.432248596,106.3579904,0.275766565,49.43898053,0.11314461
WOOD_003,2020,N,25.1,409.4410605,16.26952509,25.81068482,113.3918982,0.248307912,95.80198284,0.397231612,110.1594122,0.333544886
WOOD_003,2020,NI,45.25,422.3181269,9.815037126,25.35969646,49.05928266,0.173970412,310.8532929,0.525917552,15.2944493,0.117016994
WOOD_004,2020,I,13.35,369.3329965,16.35277847,1.228615519,55.46722846,0.289338267,79.89411007,0.339467812,19.17386245,0.265525875
WOOD_004,2020,N,31.91666667,387.1793267,13.08465843,10.10738089,39.95914899,0.301631545,99.52148358,0.423631109,169.9860881,0.238632825
WOOD_004,2020,NI,37.5,407.4275383,12.17885553,21.29092847,53.83950619,0.193846798,244.7141819,0.553021226,32.97709375,0.168179341
WOOD_005,2020,I,20.33333333,417.1154399,19.2565145,13.74382446,68.1310695,0.456042386,124.7100618,0.272325711,67.88675464,0.095696486
WOOD_005,2020,N,23,421.9435005,10.20533669,26.65035082,86.96785936,0.293725504,67.52291534,0.398994521,70.4726178,0.314197809
WOOD_005,2020,NI,40,398.750613,13.55628098,18.92000835,56.62500001,0.205429007,206.1741253,0.568814864,43.28098365,0.197992256
WOOD_024,2020,I,43.5,383.9089271,15.9989989,9.266430665,74.16091954,0.276821607,77.59299882,0.366801493,64.45757334,0.257888124
WOOD_024,2020,N,91.25,369.1574486,5.799493181,2.741528544,52.39527049,0.202401015,82.43761086,0.395497651,71.83840903,0.378193915
WOOD_024,2020,NI,42,425.1728292,9.361865125,26.13972751,48.14285716,0.170159873,323.5329443,0.520721456,11.9044768,0.107208566
WOOD_042,2020,I,3.625,402.8646781,14.07212821,12.57443588,67.12765943,0.233896939,91.00499263,0.38783792,76.04796452,0.307384655
WOOD_042,2020,N,15.08333333,416.819618,7.584667196,23.17680356,51.00593373,0.213843468,113.8768002,0.30828245,48.61053847,0.280847672
WOOD_042,2020,NI,16.4,381.0641973,16.36392519,14.0872966,62.30274875,0.229037344,127.616867,0.60100747,64.28368607,0.258760743
WOOD_043,2020,I,7.016666667,408.3422768,15.35860601,11.40670742,62.90249973,0.401944794,111.7834472,0.280065895,56.75086408,0.130746873
WOOD_043,2020,N,15.75,419.7389098,15.87075726,30.33950648,136.7247165,0.25101566,66.55241308,0.397039774,74.93648069,0.39621538
WOOD_043,2020,NI,58,423.9625334,9.600267907,25.9208432,48.75281428,0.172892113,316.0850004,0.522836352,13.60135427,0.112859043
WOOD_044,2020,I,7.875,396.512968,14.7520141,10.63658413,57.16205594,0.422911174,118.1546862,0.271018344,47.45308488,0.08679123
WOOD_044,2020,N,53.925,428.1422872,12.87402372,30.46162003,121.9576453,0.245643755,96.22841167,0.473683512,112.6268663,0.324885023
WOOD_044,2020,NI,28.83333334,420.0139636,10.18081337,24.73009705,49.7989724,0.177046075,300.6189552,0.530111563,18.03065412,0.124933834
WREF_001,2020,N,113.625,489.4671283,4.47877488,236.6152574,18.83584731,0.601786615,45.32069332,0.236637114,51.71452131,0.140060819
WREF_003,2020,N,29.75,491.5317296,4.157906974,252.8444853,12.63327776,0.62609561,43.61902994,0.236282004,54.0379946,0.121028273
WREF_004,2020,N,106.0833333,450.915012,6.854817086,51.73862083,24.51465051,0.76058118,22.02636406,0.148502586,30.58936996,0.3029465
WREF_005,2020,N,61.41666667,461.3120084,9.214455581,45.24534392,87.39364108,0.264587746,65.01414308,0.240764492,25.63970583,0.387322737
WREF_007,2020,N,76.83333334,460.5469129,8.312087935,46.62649539,84.17152574,0.252198504,65.49204911,0.244064361,19.59890239,0.409847625
WREF_008,2020,N,82.625,447.9938279,7.000597906,53.54454338,24.71277717,0.74483926,19.87334559,0.189606478,34.37686034,0.305493103
WREF_070,2020,N,67.225,455.2337421,7.370907574,95.88888665,29.93326571,0.59061417,38.95264323,0.229071773,38.90320694,0.22286007
WREF_071,2020,N,52.33333333,439.5951974,10.68528032,62.84020781,45.84852751,0.434626646,68.8474434,0.28205787,58.40436955,0.246037926
WREF_072,2020,N,67.93333333,442.4235138,7.942739393,44.83285993,42.69048728,0.52085804,45.74808052,0.244063708,38.29230313,0.312069742
YELL_002,2020,I,0.5,404.5999996,17.04213636,20.77073821,84.50000001,0.252850672,95.33941395,0.454366466,120.305691,0.220460629
YELL_002,2020,N,56.65,434.2416654,11.56995895,30.8433977,49.19523725,0.360358709,74.14281554,0.410818962,97.2079732,0.277075823
YELL_002,2020,NI,1,377.8629226,13.64577526,25.68672183,35.38888886,0.216739366,135.9460601,0.3955515,19.95779074,0.327037343
YELL_003,2020,N,37,440.0521961,12.36755762,27.66738007,48.06184065,0.373437214,68.31068593,0.411030781,120.8533325,0.279906204
YELL_003,2020,NI,0.5,396.2967877,18.86268555,50.24794662,54.94444438,0.244712065,180.3105703,0.534256431,30.83000002,0.16774805
YELL_005,2020,I,1,422.2999043,13.5272617,32.35814182,98.43609456,0.32095903,60.97456858,0.325524458,70.96587297,0.20625915
YELL_005,2020,N,53.79166667,429.814555,11.08370414,27.37851875,53.81930692,0.382645932,64.58316949,0.398341335,99.42019731,0.307623473
YELL_005,2020,NI,0.5,396.2967877,18.86268555,50.24794662,54.94444438,0.244712065,180.3105703,0.534256431,30.83000002,0.16774805
YELL_009,2020,N,52,481.2003167,6.683400653,65.8980085,30.88276846,0.879879792,25.47854266,0.292322388,68.33688345,0.382176602
YELL_009,2020,NI,1,433.263719,10.76132768,34.83619817,58.38809526,0.22412864,239.2820321,0.500886455,17.3559421,0.165947539
YELL_016,2020,N,45.80833333,414.8667852,12.55090577,15.36064738,70.14938661,0.299031648,92.71699373,0.314270293,115.8856209,0.271921544
YELL_016,2020,NI,1,418.8256983,15.51173789,46.89030773,61.78888887,0.261404736,167.6708451,0.507653943,26.81870371,0.196217281
YELL_046,2020,I,5.25,389.1566944,10.58491645,10.20892961,39.20138213,0.27407906,161.0144261,0.42297089,38.20980783,0.262081103
YELL_046,2020,N,71.35833334,424.847662,11.3623576,33.08009777,43.45150548,0.369889602,149.8276444,0.284451679,41.83163183,0.168118628
YELL_046,2020,NI,1,418.8256983,15.51173789,46.89030773,61.78888887,0.261404736,167.6708451,0.507653943,26.81870371,0.196217281
YELL_048,2020,N,33.43333333,454.9878721,9.052608494,53.97674989,33.00928791,0.478333828,140.858316,0.283705023,52.74844282,0.257337789
YELL_051,2020,I,2.875,401.610005,12.7173147,13.40558493,39.75956971,0.259096442,220.0903199,0.353747907,25.80081747,0.19148397
YELL_051,2020,N,165.1666667,475.2335298,8.533501697,54.11561528,20.44797792,0.785520308,56.79457423,0.315253747,81.28651433,0.190759794
YELL_051,2020,NI,2.95,411.275073,15.31130827,42.9805557,55.53537796,0.23141665,212.4383856,0.521797543,24.65866486,0.162007242
BONA_001,2019,N,40.75,475.5233052,19.64340438,36.45617021,18.20169823,0.431320008,82.12653644,0.278448098,61.30001959,0.287589755
BONA_002,2019,N,38.08333333,493.4109315,19.08745936,225.5844977,13.0259354,0.454483775,59.47599216,0.236925713,32.97767828,0.247988985
BONA_004,2019,N,57.56428571,401.7273507,13.85403429,39.74481536,44.01779366,0.314998364,131.1278244,0.558461541,21.15904749,1.400135771
BONA_006,2019,N,52.23333333,484.1294453,11.21684385,63.91745178,32.20855036,0.444202133,194.037388,0.200085624,19.87888924,0.164728689
BONA_009,2019,N,96.83333333,455.6477996,13.44552766,74.90389199,29.69932782,0.404766155,254.1780819,0.287273405,24.72538572,0.351415391
BONA_009,2019,NI,1,407.3703003,15.67776217,30.02657701,40.19493179,0.216138889,146.9605041,0.278645086,9.666666663,0.228042328
BONA_013,2019,N,81.375,482.5007944,10.98528359,67.40804732,21.96356126,0.445602586,103.3177627,0.197228161,22.55171172,0.174938061
BONA_070,2019,N,62.11666667,492.359611,17.79534157,56.08036902,20.89224534,0.50074819,231.6025003,0.236276501,24.88268334,0.239373811
BONA_071,2019,N,88.26666667,466.4123494,18.90826912,47.1844212,21.08822133,0.453460804,122.5514465,0.337697252,36.65607799,0.592910674
BONA_080,2019,N,53.275,507.1366285,20.96462473,113.1752655,28.57508246,0.734282637,561.9080358,0.232841876,21.86293759,0.193951999
CLBJ_001,2019,N,93.94166667,406.5568252,13.51169099,24.24724339,119.0114362,0.257994049,94.9222055,0.391809557,94.21535752,0.311257581
CLBJ_002,2019,N,129.5416667,406.3574466,9.889315322,16.98811688,50.21442662,0.499281608,54.78256251,0.487429443,148.3175304,0.370058196
